id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG27985,"Marjorie Dean, High School Sophomore","Chase, Josephine",,1931.0,['en'],18,"{'Best friends -- Juvenile fiction', 'High school students -- Juvenile fiction', 'Schools -- Juvenile fiction'}",
PG27987,Glory and the Other Girl,"Donnell, Annie Hamilton",1862.0,1943.0,['en'],17,{'Girls -- Juvenile fiction'},
PG2798,The Queen of the Pirate Isle,"Harte, Bret",1836.0,1902.0,['en'],8,"{'Stanislaus River (Calif.) -- Juvenile fiction', 'Gold mines and mining -- California -- Juvenile fiction', 'American fiction -- 19th century', 'Pirates -- Juvenile fiction', 'Fantasy games -- Juvenile fiction'}",
PG27991,The Blue Bird for Children: The Wonderful Adventures of Tyltyl and Mytyl in Search of Happiness,"Leblanc, Georgette",1869.0,1941.0,['en'],370,"{""Children's stories"", 'Children -- Juvenile fiction'}",
PG27993,Bruin: The Grand Bear Hunt,"Reid, Mayne",1818.0,1883.0,['en'],16,"{'Voyages around the world -- Fiction', 'Bears -- Fiction', 'Brothers -- Fiction', 'Hunting -- Fiction', 'Adventure and adventurers -- Fiction'}",
PG27996,The Free Lances: A Romance of the Mexican Valley,"Reid, Mayne",1818.0,1883.0,['en'],10,{'Mexico -- History -- 19th century -- Fiction'},
PG27997,Robert Orange: Being a Continuation of the History of Robert Orange,"Hobbes, John Oliver",1867.0,1906.0,['en'],6,{'Religious fiction'},
PG2799,Eben Holden: A Tale of the North Country,"Bacheller, Irving",1859.0,1950.0,['en'],51,"{'Historical fiction', 'New York (State) -- Fiction', 'Farm life -- Fiction'}",
PG27,Far from the Madding Crowd,"Hardy, Thomas",1840.0,1928.0,['en'],237,"{'Triangles (Interpersonal relations) -- Fiction', 'Farm life -- Fiction', 'Pastoral fiction', 'Didactic fiction', 'Love stories', 'Women farmers -- Fiction', 'Wessex (England) -- Fiction'}",
PG28006,The Perpetual Curate,"Oliphant, Mrs. (Margaret)",1828.0,1897.0,['en'],28,"{'Clergy -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",
PG28008,Under the Southern Cross,"Robins, Elizabeth",1862.0,1952.0,['en'],8,"{'Courtship -- Fiction', 'Ocean travel -- Fiction', 'Young women -- Fiction'}",
PG28017,Otherwise Phyllis,"Nicholson, Meredith",1866.0,1947.0,['en'],32,{'Indiana -- Fiction'},
PG28021,Pictures and Stories from Uncle Tom's Cabin,Unknown,,,['en'],25,"{'Slaves -- Juvenile fiction', 'Master and servant -- Juvenile fiction', 'Slavery -- Juvenile fiction', 'Southern States -- Juvenile fiction', 'Uncle Tom (Fictitious character) -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Plantation life -- Juvenile fiction', 'Fugitive slaves -- Juvenile fiction'}",
PG28022,El Diablo,"Norton, Brayton",,,['en'],10,"{'Islands -- Fiction', 'California, Southern -- Fiction', 'Adventure stories', 'Fishers -- Fiction'}",
PG28027,Dwellers in Arcady: The Story of an Abandoned Farm,"Paine, Albert Bigelow",1861.0,1937.0,['en'],71,"{'Farm life -- Fiction', 'Abandoned farms -- Fiction'}",
PG2802,Ramona,"Jackson, Helen Hunt",1830.0,1885.0,['en'],358,"{'Racially mixed people -- Fiction', 'Indians, Treatment of -- Fiction', 'California, Southern -- Fiction', 'Political fiction', 'Didactic fiction', 'Love stories', 'Indians of North America -- Fiction'}",
PG28030,Reluctant Genius,"Slesar, Henry",1927.0,2002.0,['en'],22,"{'Short stories', 'Science fiction'}",
PG28031,Resurrection,"Shea, Robert",1933.0,1994.0,['en'],13,"{'Short stories', 'Science fiction'}",
PG28033,The Wild Huntress: Love in the Wilderness,"Reid, Mayne",1818.0,1883.0,['en'],16,"{'Mormon pioneers -- Fiction', 'Ute Indians -- Fiction'}",
PG28037,In Doublet and Hose: A Story for Girls,"Madison, Lucy Foster",1865.0,1932.0,['en'],22,"{'Great Britain -- History -- Elizabeth, 1558-1603 -- Juvenile fiction', 'Historical fiction'}",
PG28038,"Watch and Wait; or, The Young Fugitives","Optic, Oliver",1822.0,1897.0,['en'],8,{'Fugitive slaves -- Juvenile fiction'},
PG2803,The Rise of David Levinsky,"Cahan, Abraham",1860.0,1951.0,['en'],68,"{'Lower East Side (New York, N.Y.) -- Fiction', 'Immigrants -- Fiction', 'Millionaires -- Fiction', 'Jewish fiction', 'Psychological fiction', 'Assimilation (Sociology) -- Fiction', 'Jewish men -- Fiction', 'Clothing trade -- Fiction', 'Jews -- Russia -- Fiction', 'Jews -- New York (State) -- New York -- Fiction'}",
PG28040,Robin Tremayne: A Story of the Marian Persecution,"Holt, Emily Sarah",1836.0,1893.0,['en'],17,"{'Historical fiction', 'Great Britain -- Church history -- 16th century -- Fiction'}",
PG28045,Walls of Acid,"Hasse, Henry",1913.0,1977.0,['en'],18,"{'Short stories', 'Science fiction'}",
PG28047,Strange Alliance,"Walton, Bryce",1918.0,1988.0,['en'],21,"{'Short stories', 'Psychological fiction'}",
PG28048,Shepherd of the Planets,"Mattox, Alan",,,['en'],8,"{'Short stories', 'Science fiction'}",
PG2804,"Rose in Bloom: A Sequel to ""Eight Cousins""","Alcott, Louisa May",1832.0,1888.0,['en'],238,"{'Cousins -- Fiction', 'Family life -- Fiction', 'Orphans -- Fiction'}",
PG28054,The Brothers Karamazov,"Dostoyevsky, Fyodor",1821.0,1881.0,['en'],5634,"{'Didactic fiction', 'Fathers and sons -- Fiction', 'Brothers -- Fiction', 'Russia -- Social life and customs -- 1533-1917 -- Fiction'}",
PG28059,A Lost Hero,"Ward, Herbert D. (Herbert Dickinson)",1861.0,1932.0,['en'],19,{'African Americans -- Fiction'},
PG2805,With Lee in Virginia: A Story of the American Civil War,"Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],76,"{'Lee, Robert E. (Robert Edward), 1807-1870 -- Fiction', 'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Virginia -- History -- Civil War, 1861-1865 -- Fiction'}",
PG28062,The Man Who Saw the Future,"Hamilton, Edmond",1904.0,1977.0,['en'],35,"{'Short stories', 'Time travel -- Fiction', 'Science fiction'}",
PG28063,The Next Logical Step,"Bova, Ben",1932.0,,['en'],36,"{'Short stories', 'Science fiction'}",
PG28069,Alice in Blunderland: An Iridescent Dream,"Bangs, John Kendrick",1862.0,1922.0,['en'],37,"{'Municipal ownership -- Fiction', 'Fantasy literature'}",
PG28070,A Man of Two Countries,"Harriman, Alice",1861.0,1925.0,['en'],27,"{'Political fiction', 'Montana -- Fiction'}",
PG28071,"The Red Triangle: Being Some Further Chronicles of Martin Hewitt, Investigator","Morrison, Arthur",1863.0,1945.0,['en'],70,"{'Private investigators -- Fiction', 'Detective and mystery stories, English'}",
PG28074,The Buccaneer: A Tale,"Hall, S. C., Mrs.",1800.0,1881.0,['en'],15,{'Buccaneers -- Fiction'},
PG2807,To Have and to Hold,"Johnston, Mary",1870.0,1936.0,['en'],71,"{'Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction'}",
PG28088,"The Beth Book: Being a Study of the Life of Elizabeth Caldwell Maclure, a Woman of Genius","Grand, Sarah",1854.0,1943.0,['en'],40,"{'England -- Social life and customs -- 19th century -- Fiction', 'Women -- Social conditions -- Fiction'}",
PG28089,Tatterdemalion,"Galsworthy, John",1867.0,1933.0,['en'],11,"{'World War, 1914-1918 -- Fiction'}",
PG28091,The Double Four,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,1946.0,['en'],14,{'Secret societies -- Fiction'},
PG28093,The Confessions of Arsène Lupin,"Leblanc, Maurice",1864.0,1941.0,['en'],167,"{'Lupin, Arsène (Fictitious character) -- Fiction', 'Burglars -- Fiction', 'Adventure and adventurers -- Fiction'}",
PG28098,Holiday Tales: Christmas in the Adirondacks,"Murray, W. H. H. (William Henry Harrison)",1840.0,1904.0,['en'],8,"{'Dogs -- Fiction', 'Friendship -- Fiction', 'Gifts -- Fiction', 'Charity -- Fiction', 'Trappers -- Fiction', 'Adirondack Mountains (N.Y.) -- Fiction', 'Christmas stories', 'Hunger -- Fiction'}",
PG2809,Main-Travelled Roads,"Garland, Hamlin",1860.0,1940.0,['en'],87,"{'Western stories', 'Short stories', 'Mississippi River Valley -- Fiction'}",
PG28102,The Transfiguration of Miss Philura,"Kingsley, Florence Morse",1859.0,1937.0,['en'],14,"{'Prayer -- Fiction', 'Short stories', 'Single women -- Fiction'}",
PG28110,Jimsy: The Christmas Kid,"Dalrymple, Leona",1884.0,,['en'],20,"{'Christmas stories', 'Orphans -- Fiction', 'New England -- Fiction'}",
PG28111,Moment of Truth,"Wells, Basil",1912.0,2003.0,['en'],13,"{'Short stories', 'Science fiction'}",
PG28112,"Alonzo and Melissa; Or, The Unfeeling Father: An American Tale","Mitchell, I. (Isaac)",,1812.0,['en'],10,"{'Gothic fiction', 'Love stories', 'United States -- History -- Revolution, 1775-1783 -- Fiction'}",
PG28115,The Great Sioux Trail: A Story of Mountain and Plain,"Altsheler, Joseph A. (Joseph Alexander)",1862.0,1919.0,['en'],41,"{'West (U.S.) -- Fiction', 'Dakota Indians -- Fiction'}",
PG28118,The Great Gray Plague,"Jones, Raymond F.",1915.0,1994.0,['en'],26,{'Science fiction'},
PG28119,"My Father, the Cat","Slesar, Henry",1927.0,2002.0,['en'],15,"{'Short stories', 'Fantasy fiction'}",
PG28123,The Scarlet Feather,"Townley, Houghton",,,['en'],5,"{'New York (N.Y.) -- Fiction', 'Forgery -- Fiction', 'Families -- Fiction'}",
PG2813,The Grand Babylon Hôtel,"Bennett, Arnold",1867.0,1931.0,['en'],133,"{'Americans -- England -- Fiction', 'London (England) -- Fiction', 'Millionaires -- Fiction'}",
PG28149,Her Ladyship's Elephant,"Wells, David Dwight",1868.0,1900.0,['en'],16,"{'Humorous stories', 'Manners and customs -- Fiction'}",
PG2814,Dubliners,"Joyce, James",1882.0,1941.0,['en'],9921,"{'Dublin (Ireland) -- Fiction', 'Short stories'}",
PG28156,Minor Detail,"Sharkey, Jack",1931.0,1992.0,['en'],12,"{'Short stories', 'Science fiction'}",
PG2815,"Democracy, an American novel","Adams, Henry",1838.0,1918.0,['en'],103,"{'Washington (D.C.) -- Fiction', 'Political fiction', 'Widows -- Fiction', 'Legislators -- Fiction', 'Socialites -- Fiction'}",
PG28162,The Invader: A Novel,"Woods, Margaret L. (Margaret Louisa)",1856.0,1945.0,['en'],19,{'Multiple personality -- Fiction'},
PG28165,"The Adventures of a Squirrel, Supposed to be Related by Himself",Anonymous,,,['en'],19,{'Squirrels -- Juvenile fiction'},
PG28167,A Modern Mercenary,"Prichard, K. (Kate)",,,['en'],27,"{'Adventure stories', 'British -- Europe -- Fiction'}",
PG28173,Three Young Pioneers: A Story of the Early Settlement of Our Country,"Mueller, John Theodore",1885.0,1967.0,['en'],3,"{'Massachusetts -- History -- Colonial period, ca. 1600-1775 -- Juvenile fiction', 'Puritans -- Juvenile fiction'}",
PG28179,"The Inglises; Or, How the Way Opened","Robertson, Margaret M. (Margaret Murray)",1821.0,1897.0,['en'],22,"{'Children and death -- Juvenile fiction', 'Clergy -- Family relationships -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Heaven -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",
PG28180,Hanover; Or The Persecution of the Lowly: A Story of the Wilmington Massacre.,"Thorne, Jack",1863.0,,['en'],18,"{'African Americans -- North Carolina -- Wilmington -- Fiction', 'Wilmington (N.C.) -- History -- Fiction'}",
PG2818,Beautiful Joe: An Autobiography,"Saunders, Marshall",1861.0,1947.0,['en'],59,"{'Dogs -- Fiction', 'Dog owners -- Fiction', 'Canada -- Fiction', 'Animal welfare -- Fiction', 'Didactic fiction', 'Human-animal relationships -- Fiction'}",
PG28190,A Chapter of Adventures,"Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],27,"{'Alexandria (Egypt) -- History -- Bombardment, 1882 -- Juvenile fiction'}",
PG28192,Mr. Turtle's Flying Adventure: Hollow Tree Stories,"Paine, Albert Bigelow",1861.0,1937.0,['en'],17,{'Animals -- Juvenile fiction'},
PG28193,Mr. Rabbit's Wedding: Hollow Tree Stories,"Paine, Albert Bigelow",1861.0,1937.0,['en'],16,{'Animals -- Juvenile fiction'},
PG28203,Moods,"Alcott, Louisa May",1832.0,1888.0,['en'],61,{'Young women -- Fiction'},
PG28204,How Mr. Rabbit Lost his Tail: Hollow Tree Stories,"Paine, Albert Bigelow",1861.0,1937.0,['en'],6,{'Animals -- Juvenile fiction'},
PG28215,Empire,"Simak, Clifford D.",1904.0,1988.0,['en'],111,{'Science fiction'},
PG2821,The Story of the Gadsbys,"Kipling, Rudyard",1865.0,1936.0,['en'],43,{'India -- Fiction'},
PG28221,Dorothy's Triumph,"Raymond, Evelyn",1843.0,1910.0,['en'],14,"{'Chester, Dorothy (Fictitious character) -- Juvenile fiction', 'Concerts -- Juvenile fiction', 'Musicians -- Juvenile fiction', 'Violin -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction'}",
PG28229,"Anderson Crow, Detective","McCutcheon, George Barr",1866.0,1928.0,['en'],14,"{'Detective and mystery stories', 'Fiction'}",
PG28234,'Lizbeth of the Dale,"MacGregor, Mary Esther Miller",1876.0,1961.0,['en'],31,{'Canada -- Social life and customs -- Fiction'},
PG28235,In Orchard Glen,"MacGregor, Mary Esther Miller",1876.0,1961.0,['en'],7,"{'Love stories', 'World War, 1914-1918 -- Canada -- Fiction', 'Young women -- Fiction'}",
PG28236,A Romantic Young Lady,"Grant, Robert",1852.0,1940.0,['en'],26,{'Fiction'},
PG28237,A Vanished Hand,"Doudney, Sarah",1843.0,1926.0,['en'],16,{'English fiction'},
PG28240,"Pan Tadeusz: Or, the Last Foray in Lithuania; a Story of Life Among Polish Gentlefolk in the Years 1811 and 1812","Mickiewicz, Adam",1798.0,1855.0,['en'],259,"{'Epic poetry, Polish -- Adaptations', 'Gentry -- Lithuania -- Social life and customs -- 19th century -- Fiction', 'Gentry -- Poland -- Social life and customs -- 19th century -- Fiction'}",
PG28244,The Gay Rebellion,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],15,{'Science fiction'},
PG2824,Sintram and His Companions,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777.0,1843.0,['en'],44,"{'Castles -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Fantasy fiction', 'Conduct of life -- Juvenile fiction', 'Death -- Juvenile fiction', 'Knights and knighthood -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction'}",
PG2825,Undine,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777.0,1843.0,['en'],288,"{'Knights and knighthood -- Fiction', 'Romances -- Translations into English', 'Fantasy fiction', 'Water spirits -- Fiction', 'Love stories', 'Fairy tales -- Germany'}",
PG28264,"Cleek, the Master Detective","Hanshew, Thomas W.",1857.0,1914.0,['en'],49,"{'Cleek, Hamilton (Fictitious character) -- Fiction', 'Detective and mystery stories'}",
PG28266,The Duke's Motto: A Melodrama,"McCarthy, Justin H. (Justin Huntly)",1860.0,1936.0,['en'],2,"{'France -- History -- Louis XIII, 1610-1643 -- Fiction', 'Adventure and adventurers -- Fiction'}",
PG28267,Venus in Boston: A Romance of City Life,"Thompson, George",1823.0,,['en'],26,"{'City and town life -- Fiction', 'Boston (Mass.) -- Fiction'}",
PG2826,The Two Captains,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777.0,1843.0,['en'],16,"{'Spain -- History -- Conquest of Tunis, 1535 -- Fiction', 'Knights and knighthood -- Fiction', 'German fiction -- Translations into English', 'Charles V, Holy Roman Emperor, 1500-1558 -- Fiction', 'Germany -- History -- Reformation and Counter-Reformation, 1517-1618 -- Fiction'}",
PG28271,Seven Miles to Arden,"Sawyer, Ruth",1880.0,1970.0,['en'],15,"{'Actresses -- Fiction', 'Irish -- United States -- Fiction', 'Love stories', 'Mystery fiction', 'Young women -- Fiction'}",
PG28276,The End of the Rainbow,"MacGregor, Mary Esther Miller",1876.0,1961.0,['en'],13,{'Canada -- Social life and customs -- Fiction'},
PG2827,Aslauga's Knight,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777.0,1843.0,['en'],31,"{'Knights and knighthood -- Fiction', 'Tales -- Germany', 'German fiction -- Translations into English', 'Germany -- Social life and customs -- Fiction', 'Romances'}",
PG2828,Under the Deodars,"Kipling, Rudyard",1865.0,1936.0,['en'],35,"{'India -- History -- British occupation, 1765-1947 -- Fiction', 'Short stories, English'}",
PG28291,Our Home in the Silver West: A Story of Struggle and Adventure,"Stables, Gordon",1840.0,1910.0,['en'],21,"{'Frontier and pioneer life -- Argentina -- Juvenile fiction', 'Indians of South America -- Argentina -- Juvenile fiction', 'Argentina -- Juvenile fiction'}",
PG28293,The Tale of Jolly Robin,"Bailey, Arthur Scott",1877.0,1949.0,['en'],82,{'Robins -- Juvenile fiction'},
PG28295,The Maids of Paradise,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],57,"{'Franco-Prussian War, 1870-1871 -- Fiction'}",
PG28301,The Beloved Woman,"Norris, Kathleen Thompson",1880.0,1966.0,['en'],42,{'Fiction'},
PG28302,The Arkansaw Bear: A Tale of Fanciful Adventure,"Paine, Albert Bigelow",1861.0,1937.0,['en'],19,{'Bears -- Juvenile fiction'},
PG28303,The Smart Set: Correspondence & Conversations,"Fitch, Clyde",1865.0,1909.0,['en'],1,"{'New York (N.Y.) -- Social life and customs -- 19th century -- Fiction', 'Imaginary letters', 'Conversation -- Fiction'}",
PG28307,A Christmas Accident and Other Stories,"Trumbull, Annie Eliot",1857.0,1949.0,['en'],9,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Christmas stories'}",
PG28309,"Christopher Hibbault, Roadmaker","Bryant, Marguerite",1870.0,1962.0,['en'],14,{'England -- Fiction'},
PG2830,Reginald,Saki,1870.0,1916.0,['en'],97,"{'Short stories, English', 'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG28326,"Aladdin of London; Or, Lodestar","Pemberton, Max",1863.0,1950.0,['en'],18,{'London (England) -- Fiction'},
PG28331,"The Young Ranchers; Or, Fighting the Sioux","Ellis, Edward Sylvester",1840.0,1916.0,['en'],8,"{'Ranch life -- Juvenile fiction', 'Dakota Indians -- Juvenile fiction', 'Indians of North America -- Juvenile fiction'}",
PG28333,Messengers of Evil: Being a Further Account of the Lures and Devices of Fantômas,"Souvestre, Pierre",1874.0,1914.0,['en'],28,"{'Fantômas (Fictitious character) -- Fiction', 'Detective and mystery stories'}",
PG28337,Hushed Up! A Mystery of London,"Le Queux, William",1864.0,1927.0,['en'],11,"{'London (England) -- Fiction', 'Detective and mystery stories'}",
PG2833,The Portrait of a Lady — Volume 1,"James, Henry",1843.0,1916.0,['en'],963,"{'Archer, Isabel (Fictitious character) -- Fiction', 'Married women -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Fathers and daughters -- Fiction', 'Psychological fiction', 'Love stories', 'Americans -- Italy -- Fiction', 'Italy -- Fiction', 'Inheritance and succession -- Fiction'}",
PG28345,Somehow Good,"De Morgan, William",1839.0,1917.0,['en'],19,"{'England -- Fiction', 'Mothers and daughters -- Fiction', 'Amnesiacs -- Fiction'}",
PG28346,Deathworld,"Harrison, Harry",1925.0,2012.0,['en'],348,"{'Life on other planets -- Fiction', 'Science fiction'}",
PG28349,The Golden House,"Baker, Sarah S. (Sarah Schoonmaker)",1824.0,1906.0,['en'],8,{'Sweden -- Juvenile fiction'},
PG2834,The Portrait of a Lady — Volume 2,"James, Henry",1843.0,1916.0,['en'],317,"{'Archer, Isabel (Fictitious character) -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Fathers and daughters -- Fiction', 'Psychological fiction', 'Love stories', 'Italy -- Fiction', 'Americans -- Italy -- Fiction', 'Married women -- Fiction', 'Inheritance and succession -- Fiction'}",
